student_id,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,facility_rating,exam_difficulty,exam_score,study_method_coaching,study_method_group study,study_method_mixed,study_method_online videos,study_method_self-study
3861,bba,0.88,65.0,0,9.8,1,1,2,62.7,False,True,False,False,False
3862,b.com,3.65,50.3,0,8.4,0,0,1,49.7,False,False,True,False,False
3863,b.com,0.26,95.5,0,6.1,0,0,1,53.3,False,False,False,True,False
3864,ba,7.76,84.7,0,4.1,2,1,1,100.0,True,False,False,False,False
3865,diploma,4.84,42.3,0,4.1,0,2,2,52.8,False,True,False,False,False
3866,bca,0.6,41.3,0,6.7,1,1,1,20.0,False,False,False,True,False
3867,b.com,1.53,99.4,1,9.2,0,1,1,53.5,False,False,True,False,False
3868,b.sc,5.89,63.8,0,7.9,1,2,1,74.3,False,False,False,True,False
3869,b.tech,5.85,76.1,0,4.3,2,2,1,85.9,True,False,False,False,False
3870,b.sc,2.92,96.9,0,5.0,1,2,2,75.0,True,False,False,False,False
3871,b.tech,1.19,97.3,0,8.4,2,1,0,88.0,True,False,False,False,False
3872,bca,4.29,45.8,0,6.7,0,1,1,46.6,False,False,True,False,False
3873,bba,2.21,78.1,0,8.3,2,1,2,53.2,False,False,True,False,False
3874,b.tech,0.77,99.4,0,9.4,1,1,1,60.3,False,True,False,False,False
3875,diploma,2.77,50.8,0,8.4,2,1,2,65.1,True,False,False,False,False
3876,b.sc,6.01,79.8,0,7.9,0,0,2,66.9,True,False,False,False,False
3877,bba,2.83,86.4,0,9.1,0,2,1,70.7,False,False,False,False,True
3878,b.tech,0.33,44.5,0,6.6,1,0,1,19.599,False,False,True,False,False
3879,bba,0.96,63.2,1,7.9,1,2,0,55.9,False,True,False,False,False
3880,ba,4.77,52.3,0,8.9,2,1,0,77.9,False,False,False,True,False
3881,diploma,4.18,43.4,0,9.2,2,2,1,88.7,False,False,True,False,False
3882,bba,5.4,46.0,0,6.2,2,0,0,56.4,False,False,False,True,False
3883,ba,4.57,60.5,0,6.0,2,0,2,69.6,True,False,False,False,False
3884,ba,3.98,74.8,0,5.3,2,1,1,64.6,False,False,False,False,True
3885,bba,3.8,97.2,0,9.2,1,1,1,66.5,False,True,False,False,False
3886,b.com,7.69,96.1,0,7.5,2,1,1,97.9,False,False,False,False,True
3887,bba,6.9,92.3,0,7.4,0,1,2,93.6,True,False,False,False,False
3888,ba,3.06,86.3,0,5.4,0,1,2,57.2,False,True,False,False,False
3889,diploma,5.23,42.4,0,6.1,0,0,1,55.1,False,False,False,False,True
3890,b.sc,0.16,64.3,0,4.5,2,1,1,44.3,False,True,False,False,False
3891,bca,0.17,86.8,0,5.9,1,2,0,44.5,False,False,False,True,False
3892,bca,2.55,98.0,0,9.8,0,0,1,50.1,True,False,False,False,False
3893,bca,6.04,67.7,1,7.7,2,2,2,96.4,False,False,False,False,True
3894,diploma,7.4,82.1,0,8.1,0,1,1,69.6,False,False,False,True,False
3895,ba,5.46,99.4,1,7.7,0,2,2,91.5,True,False,False,False,False
3896,ba,5.65,77.4,1,7.9,1,2,1,63.4,False,False,False,True,False
3897,b.sc,0.26,86.7,0,9.5,0,0,2,42.3,True,False,False,False,False
3898,b.com,7.44,98.0,0,9.6,1,1,1,95.8,False,False,False,True,False
3899,b.sc,0.69,82.6,0,4.3,1,2,1,56.1,True,False,False,False,False
3900,bca,7.58,47.9,0,5.6,2,0,2,60.8,False,False,False,False,True
3901,bca,1.13,98.7,0,5.0,0,0,1,56.5,False,False,False,True,False
3902,b.sc,0.27,88.2,0,9.5,1,1,1,52.1,True,False,False,False,False
3903,bca,4.51,55.9,1,8.8,1,1,1,72.8,False,True,False,False,False
3904,b.com,0.91,99.2,0,9.6,1,1,2,55.2,False,False,True,False,False
3905,bca,0.23,44.8,0,4.2,0,2,0,21.2,False,True,False,False,False
3906,diploma,5.34,96.4,0,7.6,1,2,0,100.0,True,False,False,False,False
3907,bca,5.91,90.5,0,4.3,1,1,2,75.1,False,False,False,False,True
3908,b.sc,2.34,56.5,0,5.0,0,2,0,22.8,False,False,False,True,False
3909,b.sc,4.27,91.6,0,8.9,2,1,2,77.0,False,False,False,False,True
3910,b.tech,4.69,43.6,0,7.8,2,2,1,64.4,False,False,False,True,False
3911,bca,1.29,97.1,0,7.2,2,2,1,67.1,True,False,False,False,False
3912,ba,3.52,76.3,1,4.2,0,2,0,41.5,False,False,False,True,False
3913,b.sc,5.1,71.3,1,5.7,2,2,2,67.3,False,False,False,True,False
3914,bba,7.09,99.4,0,6.1,0,1,1,100.0,False,False,True,False,False
3915,ba,3.35,41.6,0,6.6,1,0,2,44.5,True,False,False,False,False
3916,bba,5.59,70.7,0,4.8,1,2,1,73.2,False,False,False,True,False
3917,bba,4.01,84.1,0,5.5,0,0,1,46.9,False,False,False,False,True
3918,b.sc,5.66,46.7,1,8.0,1,0,1,48.4,False,True,False,False,False
3919,b.com,6.31,40.9,1,7.8,1,0,0,59.4,False,False,True,False,False
3920,bca,4.24,76.9,0,6.1,1,2,1,73.6,False,False,False,False,True
3921,diploma,0.49,60.3,0,6.1,2,0,2,45.8,False,False,False,True,False
3922,b.sc,7.0,68.9,0,8.9,2,1,0,85.1,False,False,True,False,False
3923,ba,4.81,77.3,0,5.7,1,0,1,57.9,False,True,False,False,False
3924,diploma,4.81,63.2,0,4.4,0,0,0,81.2,True,False,False,False,False
3925,bba,4.08,52.9,0,5.9,1,2,0,70.8,True,False,False,False,False
3926,b.sc,1.39,54.3,0,4.9,1,2,0,50.2,False,False,False,True,False
3927,bba,3.89,51.2,0,5.7,0,1,2,52.4,False,False,False,True,False
3928,b.tech,4.29,83.0,0,5.9,0,0,0,79.8,True,False,False,False,False
3929,ba,3.07,48.1,0,5.2,2,0,0,43.6,False,False,False,False,True
3930,ba,1.19,98.3,0,5.8,2,1,1,62.9,False,False,True,False,False
3931,b.tech,6.1,40.6,0,7.8,1,1,0,59.2,False,False,False,False,True
3932,b.sc,3.65,58.2,0,7.4,1,0,1,42.3,False,False,True,False,False
3933,diploma,5.61,88.2,0,4.4,0,1,2,62.2,False,False,False,False,True
3934,bba,0.38,45.4,0,5.8,0,1,1,19.599,False,False,False,True,False
3935,ba,4.04,75.3,1,6.7,1,2,2,57.2,False,False,False,True,False
3936,b.sc,0.59,57.4,1,4.2,0,0,2,27.2,False,True,False,False,False
3937,b.tech,5.87,97.9,0,9.8,2,1,1,100.0,False,True,False,False,False
3938,b.com,4.65,53.1,0,5.4,2,0,2,45.0,False,False,False,True,False
3939,ba,3.61,44.3,0,7.9,2,2,1,75.8,True,False,False,False,False
3940,b.sc,7.78,76.8,0,4.7,2,0,1,84.1,False,False,True,False,False
3941,bca,2.61,62.6,1,6.3,1,2,2,54.7,False,False,True,False,False
3942,ba,3.38,94.2,0,4.1,2,1,1,74.5,False,False,False,False,True
3943,b.tech,5.9,94.9,0,4.8,0,1,1,78.2,False,True,False,False,False
3944,b.tech,4.2,87.7,0,4.8,1,1,2,51.4,False,False,False,True,False
3945,diploma,5.27,47.7,0,7.8,0,1,0,54.7,False,True,False,False,False
3946,b.com,7.81,79.5,0,4.1,0,0,0,72.9,False,False,True,False,False
3947,b.com,5.57,45.5,0,6.0,0,0,0,58.4,False,False,False,True,False
3948,b.sc,1.21,41.5,0,5.1,0,1,1,34.7,False,False,False,False,True
3949,bca,1.67,51.8,1,8.0,2,0,1,57.6,True,False,False,False,False
3950,bca,6.96,69.7,0,4.2,1,0,1,69.4,False,True,False,False,False
3951,b.sc,0.38,67.1,0,7.7,0,1,0,24.9,False,True,False,False,False
3952,bca,4.07,86.6,0,7.5,1,1,1,61.7,False,True,False,False,False
3953,ba,7.25,71.4,0,4.7,1,2,1,89.3,True,False,False,False,False
3954,b.sc,6.21,55.9,0,8.2,2,0,1,75.2,False,True,False,False,False
3955,bca,0.93,48.4,0,5.3,2,0,1,38.8,True,False,False,False,False
3956,b.tech,5.92,74.2,0,4.6,0,1,1,76.4,False,False,False,False,True
3957,diploma,3.06,80.5,0,4.4,1,2,1,67.6,False,True,False,False,False
3958,b.tech,7.21,52.8,1,9.8,1,0,1,91.2,False,False,False,True,False
3959,b.com,4.58,77.9,0,5.7,0,1,1,56.6,True,False,False,False,False
3960,b.sc,4.39,91.6,0,9.1,1,2,0,86.4,False,True,False,False,False
3961,b.sc,0.08,54.5,1,7.2,2,1,0,48.2,False,False,False,True,False
3962,ba,2.0,89.2,0,9.1,1,2,1,52.2,False,False,False,False,True
3963,bca,3.3,97.0,0,8.8,2,2,1,84.3,False,False,True,False,False
3964,b.com,5.79,96.2,0,5.6,1,0,1,78.3,False,False,True,False,False
3965,ba,4.16,48.5,0,6.9,0,0,1,51.8,True,False,False,False,False
3966,diploma,6.82,42.9,0,5.3,2,1,2,59.5,False,False,False,True,False
3967,ba,0.27,83.6,0,6.2,0,2,1,35.5,False,False,False,False,True
3968,bca,2.58,62.9,1,9.8,1,0,1,43.6,False,True,False,False,False
3969,b.com,4.78,50.7,0,6.4,0,2,2,69.4,False,False,True,False,False
3970,b.tech,5.27,66.8,0,4.7,2,1,2,82.0,False,False,False,False,True
3971,b.sc,4.02,72.6,1,7.2,2,0,1,57.2,False,False,True,False,False
3972,b.sc,3.19,49.7,0,8.3,0,2,1,61.0,False,False,True,False,False
3973,diploma,0.57,42.3,0,6.0,2,2,0,42.6,False,False,True,False,False
3974,b.tech,5.57,86.9,0,6.8,1,1,0,82.6,False,False,True,False,False
3975,bca,7.23,67.4,0,8.9,1,2,0,82.6,False,True,False,False,False
3976,b.tech,6.47,54.7,0,5.9,1,0,0,57.6,False,True,False,False,False
3977,b.sc,5.61,97.3,0,9.2,1,2,2,100.0,False,False,False,False,True
3978,ba,5.07,85.5,0,8.6,0,0,1,64.5,False,False,True,False,False
3979,b.tech,6.18,64.2,0,8.6,0,2,2,81.9,False,True,False,False,False
3980,b.tech,6.21,56.4,0,9.3,2,0,1,80.5,False,False,False,True,False
3981,bca,0.08,83.8,0,7.7,0,1,1,40.0,False,False,True,False,False
3982,b.tech,2.86,83.5,0,6.6,2,0,2,63.6,False,False,False,False,True
3983,bba,6.94,93.0,0,9.2,0,0,1,77.2,False,True,False,False,False
3984,b.tech,6.81,40.8,1,7.6,1,2,1,76.2,False,False,False,True,False
3985,b.tech,5.68,77.8,0,5.8,2,1,1,67.8,True,False,False,False,False
3986,bba,2.47,56.9,1,5.3,0,2,2,41.3,False,False,True,False,False
3987,b.com,6.38,98.5,1,6.2,1,0,1,79.9,False,False,False,True,False
3988,b.tech,1.85,41.5,0,8.5,2,2,1,33.1,False,False,False,True,False
3989,bba,1.79,69.2,0,5.3,2,2,2,50.6,True,False,False,False,False
3990,diploma,4.29,82.6,0,8.0,1,1,2,61.3,True,False,False,False,False
3991,ba,4.57,85.1,0,6.6,2,0,1,79.0,False,False,True,False,False
3992,b.com,2.81,78.0,0,5.0,0,1,0,43.8,True,False,False,False,False
3993,bca,4.83,68.3,0,7.9,2,1,1,64.0,False,False,True,False,False
3994,b.com,5.67,94.6,1,9.9,0,2,1,78.0,False,True,False,False,False
3995,bba,1.44,74.6,0,4.2,2,2,0,63.2,False,False,True,False,False
3996,ba,2.31,71.3,0,7.8,2,0,1,24.2,False,False,False,True,False
3997,bca,5.6,91.4,0,4.9,2,0,1,74.4,False,False,True,False,False
3998,ba,7.42,66.6,0,4.2,1,2,1,91.0,False,True,False,False,False
3999,ba,7.08,76.5,0,5.2,1,2,1,77.1,False,False,True,False,False
4000,b.com,1.04,59.7,0,4.9,2,1,1,44.5,False,True,False,False,False
4001,b.com,4.56,52.7,0,5.6,2,2,0,69.5,False,False,False,True,False
4002,ba,6.4,67.6,0,7.7,1,0,0,56.0,False,True,False,False,False
4003,b.tech,1.9,60.2,0,9.3,2,1,1,50.1,False,True,False,False,False
4004,b.com,5.15,42.3,0,4.5,2,0,1,57.1,True,False,False,False,False
4005,b.tech,3.42,69.2,0,5.4,2,1,2,60.5,False,False,False,True,False
4006,b.com,5.3,79.4,1,4.1,0,1,1,76.0,True,False,False,False,False
4007,b.com,0.26,43.1,0,7.0,0,2,2,29.1,False,False,False,False,True
4008,b.tech,2.5,74.0,0,6.2,2,1,1,62.1,False,False,False,True,False
4009,b.com,2.46,58.6,0,9.5,2,1,2,48.0,False,True,False,False,False
4010,bba,3.35,42.4,1,4.8,1,0,1,45.2,True,False,False,False,False
4011,diploma,0.92,45.8,0,7.0,2,0,1,42.0,False,True,False,False,False
4012,bba,3.49,83.0,0,9.0,2,0,1,79.3,True,False,False,False,False
4013,bba,4.33,72.3,0,8.3,2,0,2,49.0,False,False,False,True,False
4014,bba,0.21,97.4,1,7.7,1,0,1,47.7,False,True,False,False,False
4015,diploma,2.41,80.9,0,8.1,0,1,1,46.3,True,False,False,False,False
4016,diploma,1.42,97.8,0,9.0,0,1,2,40.0,False,False,False,True,False
4017,b.tech,7.78,57.1,0,6.8,2,1,1,92.1,False,False,False,False,True
4018,ba,1.04,74.9,0,6.9,1,1,1,50.7,False,False,False,False,True
4019,diploma,5.02,73.5,0,4.7,2,1,1,62.8,False,True,False,False,False
4020,diploma,3.21,71.4,1,9.8,2,1,1,65.0,False,False,False,False,True
4021,ba,2.3,93.8,0,9.5,2,1,1,72.4,False,True,False,False,False
4022,ba,6.83,71.7,1,8.0,1,2,2,83.3,True,False,False,False,False
4023,b.tech,5.31,55.8,0,7.1,1,1,1,39.3,False,False,False,False,True
4024,ba,4.96,82.1,0,7.5,2,1,1,79.5,False,True,False,False,False
4025,ba,0.75,55.9,0,5.0,2,0,0,47.2,False,False,False,False,True
4026,bba,2.07,45.0,0,8.1,2,0,1,44.7,True,False,False,False,False
4027,ba,2.21,75.3,0,8.4,0,0,0,43.6,False,False,False,True,False
4028,b.sc,3.48,48.2,0,7.7,2,2,1,68.7,False,False,False,False,True
4029,diploma,7.37,82.9,0,4.1,0,0,1,85.2,False,False,False,True,False
4030,b.sc,3.23,66.3,0,4.5,1,1,1,55.2,False,True,False,False,False
4031,b.com,2.62,92.0,1,4.9,1,1,0,51.3,False,False,False,True,False
4032,ba,0.57,64.3,0,8.3,1,2,2,44.6,False,False,False,True,False
4033,b.com,3.08,63.8,0,6.6,2,1,1,62.2,True,False,False,False,False
4034,b.tech,0.42,65.7,0,8.9,1,1,2,45.1,True,False,False,False,False
4035,bba,2.92,82.8,0,9.8,1,0,1,67.9,False,False,True,False,False
4036,b.sc,7.74,49.3,0,7.1,1,2,1,82.3,False,False,False,False,True
4037,diploma,4.45,60.5,0,5.9,2,1,0,70.9,False,False,True,False,False
4038,bca,1.67,56.1,0,7.5,0,0,0,31.1,False,True,False,False,False
4039,b.com,2.39,63.3,0,6.0,2,1,1,67.0,False,True,False,False,False
4040,ba,4.57,94.7,0,6.4,0,0,0,63.1,True,False,False,False,False
4041,diploma,0.15,77.9,0,4.4,1,1,1,19.599,False,False,False,True,False
4042,b.tech,7.2,70.2,1,6.0,1,1,0,72.3,False,True,False,False,False
4043,b.com,4.63,47.7,0,9.8,2,1,1,77.9,True,False,False,False,False
4044,b.tech,3.94,74.6,0,8.5,1,1,2,62.5,False,True,False,False,False
4045,b.tech,5.73,87.9,0,9.6,2,2,1,80.0,False,True,False,False,False
4046,diploma,1.6,61.7,0,5.9,2,1,1,60.1,False,True,False,False,False
4047,b.tech,0.17,94.2,0,5.3,0,2,2,21.9,False,False,False,True,False
4048,diploma,4.92,61.1,0,4.4,2,1,1,60.8,False,False,False,False,True
4049,bca,1.28,49.6,1,7.3,0,2,1,35.1,False,False,False,True,False
4050,bba,0.1,89.7,0,8.9,1,2,2,82.6,True,False,False,False,False
4051,bca,7.43,73.9,0,9.9,2,0,2,100.0,True,False,False,False,False
4052,b.sc,6.31,71.0,0,5.2,0,2,0,74.7,False,False,False,False,True
4053,b.tech,0.91,95.5,0,4.4,0,0,2,63.6,False,False,True,False,False
4054,b.com,7.17,89.5,0,6.7,2,2,1,100.0,False,False,False,True,False
4055,bca,0.54,99.4,0,6.4,1,2,1,62.7,False,True,False,False,False
4056,b.com,6.42,81.5,0,7.7,0,1,0,70.7,False,True,False,False,False
4057,b.sc,3.32,74.8,0,7.5,1,2,2,75.6,False,False,False,True,False
4058,bca,4.15,72.3,0,7.5,2,2,2,65.7,False,False,True,False,False
4059,bba,5.35,61.4,1,9.8,0,1,0,62.1,False,False,True,False,False
4060,ba,0.79,50.9,0,8.9,0,0,0,43.3,False,False,False,False,True
4061,b.com,7.26,89.5,0,7.0,0,0,0,81.0,False,False,True,False,False
4062,bca,1.15,40.6,0,5.2,1,2,2,39.7,False,False,True,False,False
4063,bca,7.53,93.3,1,9.0,0,1,1,100.0,True,False,False,False,False
4064,b.com,0.73,55.7,0,4.3,2,2,2,32.7,False,False,False,False,True
4065,b.tech,1.38,54.4,0,6.2,2,2,1,48.2,False,True,False,False,False
4066,diploma,0.46,40.6,1,6.0,0,0,1,19.599,False,False,False,True,False
4067,b.tech,3.18,61.6,0,4.2,0,2,0,56.1,False,True,False,False,False
4068,ba,4.73,45.3,1,6.1,0,1,1,57.6,False,False,False,True,False
4069,diploma,5.0,51.1,0,5.2,1,0,2,56.2,False,False,False,True,False
4070,b.com,6.63,81.3,0,7.8,0,2,0,72.2,False,False,False,True,False
4071,bca,4.23,64.9,0,5.8,2,2,2,71.5,False,False,False,True,False
4072,ba,4.08,40.7,0,9.6,2,1,2,52.7,False,True,False,False,False
4073,bca,2.61,59.0,0,8.4,2,1,1,42.0,False,True,False,False,False
4074,bba,5.21,40.6,1,4.8,1,0,1,58.6,False,False,False,False,True
4075,b.sc,7.27,94.9,0,8.7,1,2,0,95.6,False,False,False,False,True
4076,diploma,2.84,91.6,0,9.6,0,0,1,60.8,True,False,False,False,False
4077,ba,2.85,61.2,0,4.3,2,1,1,61.2,False,False,True,False,False
4078,ba,2.75,54.4,0,6.4,1,2,1,46.6,True,False,False,False,False
4079,bba,1.82,46.4,0,9.4,2,1,2,65.7,True,False,False,False,False
4080,diploma,4.53,82.3,0,5.0,2,2,2,80.7,False,True,False,False,False
4081,diploma,0.84,47.2,1,8.9,0,1,0,19.9,False,False,True,False,False
4082,b.com,6.68,80.2,0,4.8,0,1,1,84.6,False,True,False,False,False
4083,b.sc,1.1,55.5,0,5.5,2,2,0,77.2,True,False,False,False,False
4084,b.com,1.39,83.8,0,8.0,0,2,1,68.1,False,False,True,False,False
4085,b.sc,0.55,63.6,0,4.2,2,1,1,50.0,False,False,False,False,True
4086,b.com,3.05,48.2,0,8.7,1,0,0,43.3,False,False,False,False,True
4087,ba,6.06,56.6,0,8.0,0,0,1,42.5,False,True,False,False,False
4088,b.tech,7.28,81.4,0,9.7,2,2,1,99.6,False,False,True,False,False
4089,ba,3.47,81.1,1,4.1,2,2,2,62.7,False,False,False,False,True
4090,bca,1.88,75.8,0,5.2,0,1,2,38.4,False,False,False,False,True
4091,ba,5.81,59.4,0,6.5,1,0,1,66.6,True,False,False,False,False
4092,b.tech,5.51,78.1,0,8.3,0,2,0,76.2,False,False,False,True,False
4093,b.com,5.45,42.5,0,6.9,0,1,0,51.7,False,False,True,False,False
4094,b.com,3.55,76.3,0,4.7,1,0,2,44.9,False,True,False,False,False
4095,bba,4.52,86.9,0,4.3,1,2,1,70.9,False,False,True,False,False
4096,b.sc,0.5,48.3,0,6.1,2,2,1,37.0,False,False,False,False,True
4097,b.com,2.0,89.0,0,5.0,0,1,1,45.5,False,False,True,False,False
4098,bca,7.42,94.3,0,5.1,0,1,2,95.5,False,True,False,False,False
4099,b.sc,0.33,97.5,0,5.8,0,1,1,46.6,False,True,False,False,False
4100,diploma,2.41,41.8,0,7.5,1,1,1,57.7,True,False,False,False,False
4101,b.com,1.81,93.7,0,8.7,1,0,2,67.2,False,False,True,False,False
4102,bca,1.04,43.8,0,5.2,0,2,2,25.1,False,False,False,True,False
4103,b.tech,7.39,62.8,1,6.6,2,0,0,99.9,False,False,True,False,False
4104,b.com,1.01,72.9,0,8.3,2,2,1,61.6,False,False,False,True,False
4105,b.com,3.91,53.3,0,9.2,1,1,1,61.2,False,False,False,False,True
4106,ba,6.72,60.7,0,5.3,0,2,1,66.7,True,False,False,False,False
4107,b.tech,0.08,94.5,0,9.0,1,2,2,42.5,False,False,False,True,False
4108,b.sc,0.87,50.5,0,6.6,1,2,2,43.2,False,False,False,True,False
4109,diploma,2.74,72.3,1,7.9,0,2,2,42.2,False,False,False,False,True
4110,diploma,1.18,89.6,1,6.8,0,2,2,44.9,False,True,False,False,False
4111,ba,1.46,54.5,0,8.5,0,2,0,43.2,False,True,False,False,False
4112,b.tech,4.73,96.1,0,8.3,1,1,1,72.1,False,False,False,True,False
4113,b.sc,1.37,98.8,1,7.1,1,0,1,58.1,False,False,False,True,False
4114,diploma,5.11,56.0,0,9.7,2,1,0,89.4,True,False,False,False,False
4115,diploma,7.32,68.4,0,9.4,1,0,1,72.5,False,False,True,False,False
4116,bca,1.84,40.7,0,6.0,2,0,1,36.1,False,False,True,False,False
4117,diploma,1.7,97.6,0,4.7,2,2,2,62.5,False,False,True,False,False
4118,bba,0.09,48.2,0,4.9,0,2,0,22.5,False,False,False,True,False
4119,bba,0.12,65.7,0,5.6,0,0,0,36.6,True,False,False,False,False
4120,bca,3.17,80.4,1,7.9,2,2,2,43.6,False,False,False,True,False
4121,bba,3.91,79.0,0,5.1,2,0,2,60.5,False,False,False,True,False
4122,b.com,1.46,79.2,0,7.4,1,0,1,21.1,False,True,False,False,False
4123,bba,2.58,41.0,0,8.5,0,2,1,48.0,False,False,False,True,False
4124,b.com,1.12,84.1,0,5.2,1,0,2,37.3,False,True,False,False,False
4125,bba,5.45,84.8,1,5.8,0,1,1,72.7,False,False,True,False,False
4126,b.com,3.14,72.7,1,4.3,1,1,1,48.1,False,False,False,False,True
4127,ba,5.87,83.9,0,4.7,2,0,1,83.9,False,True,False,False,False
4128,b.sc,4.4,40.6,1,6.2,0,2,0,43.5,False,True,False,False,False
4129,diploma,3.02,50.0,1,5.6,2,2,2,60.3,True,False,False,False,False
4130,bca,5.01,44.5,0,5.3,2,0,1,62.5,False,True,False,False,False
4131,b.tech,0.08,58.8,0,6.0,1,0,2,51.8,False,False,True,False,False
4132,ba,5.52,52.2,0,4.7,2,0,0,56.9,False,False,True,False,False
4133,ba,2.97,51.2,0,8.4,2,2,1,68.5,False,False,False,False,True
4134,diploma,4.11,65.2,0,7.6,0,2,0,45.6,False,False,False,False,True
4135,bca,4.19,77.4,0,5.6,0,2,1,53.0,False,False,False,True,False
4136,diploma,4.47,72.6,1,4.8,0,0,2,66.7,False,False,False,False,True
4137,ba,5.62,90.2,0,4.3,0,2,0,74.6,False,True,False,False,False
4138,b.sc,0.89,63.6,0,8.1,1,2,1,54.0,True,False,False,False,False
4139,bca,3.91,64.5,1,5.3,0,1,1,55.1,True,False,False,False,False
4140,b.sc,0.67,40.6,0,6.6,2,2,0,41.5,True,False,False,False,False
4141,bba,1.87,85.6,0,7.5,0,0,1,39.5,False,False,False,True,False
4142,b.com,1.51,76.1,0,6.1,1,0,1,54.8,False,True,False,False,False
4143,b.com,4.79,47.5,0,4.2,2,0,0,47.7,False,False,True,False,False
4144,b.tech,4.85,51.5,0,7.1,1,2,2,50.3,False,False,False,False,True
4145,bca,6.65,50.3,0,9.6,2,2,1,73.2,False,False,False,True,False
4146,bba,4.17,64.5,0,4.8,0,2,1,60.3,True,False,False,False,False
4147,b.com,5.96,42.3,0,6.3,2,0,1,51.1,True,False,False,False,False
4148,bca,7.11,86.7,0,5.9,2,0,2,73.2,False,False,False,True,False
4149,diploma,1.07,59.1,0,5.4,1,2,1,43.3,False,False,False,True,False
4150,bca,5.77,95.1,1,7.8,1,1,0,93.1,True,False,False,False,False
4151,diploma,2.62,56.3,1,6.2,1,0,1,63.5,True,False,False,False,False
4152,ba,2.22,62.0,0,5.9,1,1,0,46.4,False,False,False,False,True
4153,b.com,7.7,95.3,0,5.0,0,0,2,85.3,False,False,False,True,False
4154,bca,1.65,50.1,0,6.2,1,2,2,53.3,False,False,False,False,True
4155,bba,7.32,90.7,0,9.9,0,1,2,91.9,True,False,False,False,False
4156,bba,6.59,49.1,0,9.2,2,1,0,90.9,False,False,True,False,False
4157,bba,7.03,69.7,0,4.6,1,2,1,92.9,True,False,False,False,False
4158,diploma,4.69,92.4,0,7.8,0,0,2,66.2,False,False,True,False,False
4159,bba,4.68,49.6,0,6.9,1,1,1,65.9,False,True,False,False,False
4160,bca,3.22,42.2,0,8.1,2,1,2,36.8,False,False,False,False,True
4161,b.tech,3.21,54.4,1,9.6,1,0,1,57.8,True,False,False,False,False
4162,bca,6.81,55.7,0,4.5,2,0,1,67.9,False,False,False,True,False
4163,b.com,3.1,64.4,0,7.3,0,2,1,60.4,False,False,False,False,True
4164,b.tech,3.89,84.6,0,4.4,1,0,2,66.1,True,False,False,False,False
4165,b.sc,7.91,42.9,0,6.2,0,2,2,77.4,False,True,False,False,False
4166,bca,2.83,74.3,0,6.7,2,0,2,64.3,False,False,False,True,False
4167,bca,6.58,83.5,0,4.5,2,1,0,81.1,False,False,False,True,False
4168,b.com,2.22,88.4,0,5.5,1,2,0,41.4,False,True,False,False,False
4169,b.sc,0.2,98.0,1,7.4,2,2,1,61.6,False,False,True,False,False
4170,b.com,4.75,89.5,0,5.4,2,1,2,61.9,False,False,False,False,True
4171,b.com,3.83,46.2,0,8.3,2,1,2,62.9,False,False,True,False,False
4172,ba,6.29,50.5,0,8.0,0,1,1,65.2,False,False,False,True,False
4173,bca,0.08,83.2,0,7.0,1,2,2,66.7,True,False,False,False,False
4174,b.com,0.56,52.7,0,7.4,0,1,1,38.2,True,False,False,False,False
4175,b.sc,6.88,54.8,1,5.9,0,1,0,72.2,True,False,False,False,False
4176,b.tech,3.85,91.0,1,7.3,0,2,2,60.8,False,True,False,False,False
4177,bba,4.05,67.7,1,5.9,0,2,2,57.8,False,False,False,False,True
4178,b.sc,1.8,63.8,0,9.4,2,0,0,69.6,True,False,False,False,False
4179,b.sc,7.41,68.2,0,4.5,2,0,2,75.0,True,False,False,False,False
4180,bca,7.32,55.4,0,5.2,1,0,2,72.5,False,False,False,False,True
4181,b.tech,4.13,45.3,0,5.5,1,0,0,42.7,False,True,False,False,False
4182,bba,1.74,98.6,0,8.7,2,1,0,65.9,False,False,True,False,False
4183,b.tech,7.86,57.5,0,6.7,0,1,1,74.5,True,False,False,False,False
4184,diploma,7.14,70.7,0,7.3,0,0,1,69.2,True,False,False,False,False
4185,bba,4.17,43.5,0,5.8,2,2,1,62.0,False,True,False,False,False
4186,bca,5.01,49.0,0,5.6,1,0,1,63.0,True,False,False,False,False
4187,bba,3.52,46.1,0,7.9,1,0,1,45.5,False,True,False,False,False
4188,b.com,1.65,43.1,0,8.1,0,1,0,37.2,False,False,False,True,False
4189,diploma,5.45,79.1,0,7.1,1,0,1,63.8,True,False,False,False,False
4190,bca,5.35,41.0,1,8.2,2,2,1,70.0,False,False,False,False,True
4191,b.tech,4.38,67.4,1,8.6,0,0,1,69.2,True,False,False,False,False
4192,bba,6.52,79.9,0,4.6,2,0,1,67.8,False,False,False,False,True
4193,ba,3.61,61.8,0,5.4,2,2,1,61.8,False,False,False,False,True
4194,b.com,6.89,49.0,0,7.7,2,2,1,92.2,False,False,True,False,False
4195,ba,1.74,53.4,0,9.2,1,1,1,36.9,False,True,False,False,False
4196,diploma,7.69,49.2,0,8.9,0,0,2,83.7,True,False,False,False,False
4197,b.tech,1.64,57.7,0,7.5,2,1,1,47.0,False,True,False,False,False
4198,diploma,1.28,61.4,0,6.7,1,2,1,53.5,False,False,True,False,False
4199,bba,4.83,63.8,0,4.2,1,1,1,58.7,False,False,False,True,False
4200,b.tech,0.74,53.4,0,9.5,2,0,1,36.7,True,False,False,False,False
